"Date","Open","High","Low","Close","Volume","ticker","name"
"1977-05-02 00:00:00-04:00","6.794168092902113","6.879629514519762","6.772802344716096","6.8368988037109375","34217","C","Citigroup Inc. (C) Historical Data"
"1977-05-03 00:00:00-04:00","6.8368988037109375","6.879629514519762","6.81553305552492","6.8368988037109375","21446","C","Citigroup Inc. (C) Historical Data"
"1977-05-04 00:00:00-04:00","6.836900432221042","6.879631153208077","6.815534678945826","6.858265399932861","21205","C","Citigroup Inc. (C) Historical Data"
"1977-05-05 00:00:00-04:00","6.858263766333745","6.858263766333745","6.81553305552492","6.8368988037109375","20723","C","Citigroup Inc. (C) Historical Data"
"1977-05-06 00:00:00-04:00","6.8368988037109375","6.8368988037109375","6.772802344716096","6.8368988037109375","14458","C","Citigroup Inc. (C) Historical Data"
"1977-05-09 00:00:00-04:00","6.836900432221042","6.900996120919896","6.794169711234007","6.858265399932861","49157","C","Citigroup Inc. (C) Historical Data"
"1977-05-10 00:00:00-04:00","6.858265399932861","6.900996120919896","6.858265399932861","6.858265399932861","16386","C","Citigroup Inc. (C) Historical Data"
"1977-05-11 00:00:00-04:00","6.858266240261668","6.900996966484408","6.836901269932045","6.879631996154785","17108","C","Citigroup Inc. (C) Historical Data"
"1977-05-12 00:00:00-04:00","6.879631153208077","6.900996120919896","6.815534678945826","6.858265399932861","39518","C","Citigroup Inc. (C) Historical Data"
"1977-05-13 00:00:00-04:00","6.858263766333745","6.879629514519762","6.8368988037109375","6.8368988037109375","11566","C","Citigroup Inc. (C) Historical Data"
"1977-05-16 00:00:00-04:00","6.8368988037109375","6.858263766333745","6.8368988037109375","6.8368988037109375","24337","C","Citigroup Inc. (C) Historical Data"
"1977-05-17 00:00:00-04:00","6.836901269932045","6.900996966484408","6.836901269932045","6.879631996154785","29880","C","Citigroup Inc. (C) Historical Data"
"1977-05-18 00:00:00-04:00","6.879631996154785","6.900996966484408","6.858266240261668","6.879631996154785","35422","C","Citigroup Inc. (C) Historical Data"
"1977-05-19 00:00:00-04:00","6.879631996154785","6.9437276927071485","6.858266240261668","6.879631996154785","53494","C","Citigroup Inc. (C) Historical Data"
"1977-05-20 00:00:00-04:00","6.922362244450297","6.965092182159424","6.922362244450297","6.965092182159424","19759","C","Citigroup Inc. (C) Historical Data"
"1977-05-23 00:00:00-04:00","6.943724530769748","6.943724530769748","6.879628863404385","6.900993824005127","23133","C","Citigroup Inc. (C) Historical Data"
"1977-05-24 00:00:00-04:00","6.900996966484408","6.922362722377525","6.836901269932045","6.879631996154785","23855","C","Citigroup Inc. (C) Historical Data"
"1977-05-25 00:00:00-04:00","6.879628863404385","6.9223595701690055","6.858263117240506","6.900993824005127","26024","C","Citigroup Inc. (C) Historical Data"
"1977-05-26 00:00:00-04:00","6.900996966484408","6.900996966484408","6.836901269932045","6.879631996154785","14217","C","Citigroup Inc. (C) Historical Data"
"1977-05-27 00:00:00-04:00","6.879629514519762","6.879629514519762","6.8368988037109375","6.8368988037109375","15904","C","Citigroup Inc. (C) Historical Data"
"1977-05-31 00:00:00-04:00","6.836902064501801","6.836902064501801","6.730075629311563","6.794171333312988","28916","C","Citigroup Inc. (C) Historical Data"
"1977-06-01 00:00:00-04:00","6.794171525606138","6.8369022580043435","6.772805766625232","6.8155364990234375","14699","C","Citigroup Inc. (C) Historical Data"
"1977-06-02 00:00:00-04:00","6.815534678945826","6.858265399932861","6.794169711234007","6.858265399932861","30120","C","Citigroup Inc. (C) Historical Data"
"1977-06-03 00:00:00-04:00","6.858266240261668","6.879631996154785","6.836901269932045","6.879631996154785","26506","C","Citigroup Inc. (C) Historical Data"
"1977-06-06 00:00:00-04:00","6.87963242898787","6.87963242898787","6.75144024225442","6.772805213928223","35663","C","Citigroup Inc. (C) Historical Data"
"1977-06-07 00:00:00-04:00","6.772802344716096","6.858263766333745","6.751437382093289","6.8368988037109375","43373","C","Citigroup Inc. (C) Historical Data"
"1977-06-08 00:00:00-04:00","6.8369022580043435","6.858267231421642","6.794171525606138","6.8155364990234375","25542","C","Citigroup Inc. (C) Historical Data"
"1977-06-09 00:00:00-04:00","6.81553305552492","6.8368988037109375","6.794168092902113","6.8368988037109375","14458","C","Citigroup Inc. (C) Historical Data"
"1977-06-10 00:00:00-04:00","6.8368988037109375","6.8368988037109375","6.794168092902113","6.8368988037109375","11566","C","Citigroup Inc. (C) Historical Data"
"1977-06-13 00:00:00-04:00","6.8368988037109375","6.8368988037109375","6.794168092902113","6.8368988037109375","13976","C","Citigroup Inc. (C) Historical Data"
"1977-06-14 00:00:00-04:00","6.8368988037109375","6.8368988037109375","6.751437382093289","6.8368988037109375","16386","C","Citigroup Inc. (C) Historical Data"
"1977-06-15 00:00:00-04:00","6.836902064501801","6.836902064501801","6.772805574936791","6.794171333312988","19759","C","Citigroup Inc. (C) Historical Data"
"1977-06-16 00:00:00-04:00","6.794171333312988","6.794171333312988","6.730075629311563","6.794171333312988","73735","C","Citigroup Inc. (C) Historical Data"
"1977-06-17 00:00:00-04:00","6.794171525606138","6.8155364990234375","6.772805766625232","6.8155364990234375","40482","C","Citigroup Inc. (C) Historical Data"
"1977-06-20 00:00:00-04:00","6.815536306125602","6.815536306125602","6.751440602124177","6.794171333312988","14699","C","Citigroup Inc. (C) Historical Data"
"1977-06-21 00:00:00-04:00","6.794171333312988","6.836902064501801","6.794171333312988","6.794171333312988","33012","C","Citigroup Inc. (C) Historical Data"
"1977-06-22 00:00:00-04:00","6.794171525606138","6.8155364990234375","6.772805766625232","6.8155364990234375","16386","C","Citigroup Inc. (C) Historical Data"
"1977-06-23 00:00:00-04:00","6.81553305552492","6.8368988037109375","6.794168092902113","6.8368988037109375","20241","C","Citigroup Inc. (C) Historical Data"
"1977-06-24 00:00:00-04:00","6.8368988037109375","6.858263766333745","6.794168092902113","6.8368988037109375","47229","C","Citigroup Inc. (C) Historical Data"
"1977-06-27 00:00:00-04:00","6.836902064501801","6.858267037314414","6.794171333312988","6.794171333312988","22410","C","Citigroup Inc. (C) Historical Data"
"1977-06-28 00:00:00-04:00","6.794171333312988","6.815536306125602","6.794171333312988","6.794171333312988","19759","C","Citigroup Inc. (C) Historical Data"
"1977-06-29 00:00:00-04:00","6.794168092902113","6.8368988037109375","6.730072419470481","6.8368988037109375","16386","C","Citigroup Inc. (C) Historical Data"
"1977-06-30 00:00:00-04:00","6.8369022580043435","6.8369022580043435","6.8155364990234375","6.8155364990234375","46506","C","Citigroup Inc. (C) Historical Data"
"1977-07-01 00:00:00-04:00","6.836901269932045","6.879631996154785","6.836901269932045","6.879631996154785","22169","C","Citigroup Inc. (C) Historical Data"
"1977-07-05 00:00:00-04:00","6.879628863404385","6.9223595701690055","6.858263117240506","6.900993824005127","27952","C","Citigroup Inc. (C) Historical Data"
"1977-07-06 00:00:00-04:00","6.943728446960449","6.9864591778247584","6.943728446960449","6.943728446960449","24337","C","Citigroup Inc. (C) Historical Data"
"1977-07-07 00:00:00-04:00","6.943726352561329","7.007822036743164","6.943726352561329","7.007822036743164","46747","C","Citigroup Inc. (C) Historical Data"
"1977-07-08 00:00:00-04:00","7.007822036743164","7.029187788512671","6.965091318767493","7.007822036743164","20482","C","Citigroup Inc. (C) Historical Data"
"1977-07-11 00:00:00-04:00","7.007824022267301","7.0505547523498535","6.986459050007807","7.0505547523498535","23133","C","Citigroup Inc. (C) Historical Data"
"1977-07-12 00:00:00-04:00","7.0505547523498535","7.0719205101729115","7.007824022267301","7.0505547523498535","33976","C","Citigroup Inc. (C) Historical Data"
"1977-07-13 00:00:00-04:00","7.050552260440009","7.07191801071167","7.029187295731635","7.07191801071167","22651","C","Citigroup Inc. (C) Historical Data"
"1977-07-15 00:00:00-04:00","7.07191801071167","7.093282975420044","7.050552260440009","7.07191801071167","27229","C","Citigroup Inc. (C) Historical Data"
"1977-07-18 00:00:00-04:00","7.007824150475124","7.007824150475124","6.900997716096141","6.943728446960449","19036","C","Citigroup Inc. (C) Historical Data"
"1977-07-19 00:00:00-04:00","6.943728319925254","7.0505547523498535","6.943728319925254","7.0505547523498535","19759","C","Citigroup Inc. (C) Historical Data"
"1977-07-20 00:00:00-04:00","7.05055056437267","7.114647014205443","7.05055056437267","7.093281269073486","36867","C","Citigroup Inc. (C) Historical Data"
"1977-07-21 00:00:00-04:00","7.0932846898835","7.13601541519165","7.0932846898835","7.13601541519165","23855","C","Citigroup Inc. (C) Historical Data"
"1977-07-22 00:00:00-04:00","7.114648631279601","7.114648631279601","7.029187202453613","7.029187202453613","30602","C","Citigroup Inc. (C) Historical Data"
"1977-07-25 00:00:00-04:00","7.029189780090359","7.0719205101729115","7.029189780090359","7.0505547523498535","53494","C","Citigroup Inc. (C) Historical Data"
"1977-07-26 00:00:00-04:00","7.050552260440009","7.093282975420044","7.029187295731635","7.07191801071167","19277","C","Citigroup Inc. (C) Historical Data"
"1977-07-27 00:00:00-04:00","7.0719205101729115","7.114651240255464","7.029189780090359","7.0505547523498535","15904","C","Citigroup Inc. (C) Historical Data"
"1977-07-28 00:00:00-04:00","7.050556403078593","7.050556403078593","6.96509492290461","6.9864606857299805","39277","C","Citigroup Inc. (C) Historical Data"
"1977-07-29 00:00:00-04:00","6.9864591778247584","7.029189908689068","6.900997716096141","6.943728446960449","34458","C","Citigroup Inc. (C) Historical Data"
"1977-08-01 00:00:00-04:00","6.943724905142533","6.986455614210992","6.922359943389893","6.922359943389893","31807","C","Citigroup Inc. (C) Historical Data"
"1977-08-02 00:00:00-04:00","6.922363474310084","6.943728446960449","6.879632743445775","6.943728446960449","17349","C","Citigroup Inc. (C) Historical Data"
"1977-08-03 00:00:00-04:00","6.94372721330486","6.986457936577426","6.879631521177731","6.965092182159424","19518","C","Citigroup Inc. (C) Historical Data"
"1977-08-04 00:00:00-04:00","6.965090738052484","7.029187202453613","6.943725773627626","7.029187202453613","20482","C","Citigroup Inc. (C) Historical Data"
"1977-08-05 00:00:00-04:00","7.029189272326686","7.114650726318359","7.007823516047014","7.114650726318359","21205","C","Citigroup Inc. (C) Historical Data"
"1977-08-08 00:00:00-04:00","7.114651240255464","7.114651240255464","7.0505547523498535","7.0505547523498535","18072","C","Citigroup Inc. (C) Historical Data"
"1977-08-09 00:00:00-04:00","7.050554881339433","7.071920639553377","6.943728446960449","6.943728446960449","19277","C","Citigroup Inc. (C) Historical Data"
"1977-08-10 00:00:00-04:00","6.943728319925254","7.0505547523498535","6.943728319925254","7.0505547523498535","17349","C","Citigroup Inc. (C) Historical Data"
"1977-08-11 00:00:00-04:00","7.050556403078593","7.114652905990954","6.9864606857299805","6.9864606857299805","25542","C","Citigroup Inc. (C) Historical Data"
"1977-08-12 00:00:00-04:00","6.9864591778247584","6.9864591778247584","6.922363474310084","6.943728446960449","10120","C","Citigroup Inc. (C) Historical Data"
"1977-08-15 00:00:00-04:00","6.9437276927071485","6.9650926630367715","6.7941705437093045","6.879631996154785","12771","C","Citigroup Inc. (C) Historical Data"
"1977-08-16 00:00:00-04:00","6.772804082421753","6.772804082421753","6.601881980895996","6.601881980895996","15181","C","Citigroup Inc. (C) Historical Data"
"1977-08-17 00:00:00-04:00","6.537784099578857","6.537784099578857","6.388227007303312","6.537784099578857","46506","C","Citigroup Inc. (C) Historical Data"
"1977-08-18 00:00:00-04:00","6.537784861465628","6.559150218963623","6.516419503967633","6.559150218963623","14940","C","Citigroup Inc. (C) Historical Data"
"1977-08-19 00:00:00-04:00","6.559152524909831","6.580517889919068","6.495056822663901","6.516421794891357","31566","C","Citigroup Inc. (C) Historical Data"
"1977-08-22 00:00:00-04:00","6.516418744570694","6.580514809595184","6.495053782344129","6.537784099578857","18313","C","Citigroup Inc. (C) Historical Data"
"1977-08-23 00:00:00-04:00","6.537784197182653","6.580514907836914","6.516418841855522","6.580514907836914","13253","C","Citigroup Inc. (C) Historical Data"
"1977-08-24 00:00:00-04:00","6.580514907836914","6.601880263164045","6.537784197182653","6.580514907836914","13253","C","Citigroup Inc. (C) Historical Data"
"1977-08-25 00:00:00-04:00","6.580514907836914","6.601880263164045","6.559149552509783","6.580514907836914","12771","C","Citigroup Inc. (C) Historical Data"
"1977-08-26 00:00:00-04:00","6.601882622400401","6.70870904442974","6.601882622400401","6.687344074249268","37831","C","Citigroup Inc. (C) Historical Data"
"1977-08-29 00:00:00-04:00","6.687342843200768","6.751438527506534","6.687342843200768","6.708707809448242","18313","C","Citigroup Inc. (C) Historical Data"
"1977-08-30 00:00:00-04:00","6.708707809448242","6.73007356125906","6.708707809448242","6.708707809448242","53253","C","Citigroup Inc. (C) Historical Data"
"1977-08-31 00:00:00-04:00","6.708709513343269","6.772805213928223","6.708709513343269","6.772805213928223","26506","C","Citigroup Inc. (C) Historical Data"
"1977-09-01 00:00:00-04:00","6.794171333312988","6.836902064501801","6.794171333312988","6.794171333312988","26988","C","Citigroup Inc. (C) Historical Data"
"1977-09-02 00:00:00-04:00","6.836901269932045","6.900996966484408","6.836901269932045","6.879631996154785","17831","C","Citigroup Inc. (C) Historical Data"
"1977-09-06 00:00:00-04:00","6.879631153208077","6.900996120919896","6.836900432221042","6.858265399932861","32530","C","Citigroup Inc. (C) Historical Data"
"1977-09-07 00:00:00-04:00","6.858263487005616","6.922359943389893","6.836898525252976","6.922359943389893","14940","C","Citigroup Inc. (C) Historical Data"
"1977-09-08 00:00:00-04:00","6.922359943389893","7.05055128503209","6.900994196074074","6.922359943389893","23133","C","Citigroup Inc. (C) Historical Data"
"1977-09-09 00:00:00-04:00","6.900996966484408","6.900996966484408","6.836901269932045","6.879631996154785","30120","C","Citigroup Inc. (C) Historical Data"
"1977-09-12 00:00:00-04:00","6.858263766333745","6.858263766333745","6.81553305552492","6.8368988037109375","25060","C","Citigroup Inc. (C) Historical Data"
"1977-09-13 00:00:00-04:00","6.836900432221042","6.879631153208077","6.772803957958791","6.858265399932861","34699","C","Citigroup Inc. (C) Historical Data"
"1977-09-14 00:00:00-04:00","6.858265399932861","6.879631153208077","6.815534678945826","6.858265399932861","20000","C","Citigroup Inc. (C) Historical Data"
"1977-09-15 00:00:00-04:00","6.858263766333745","6.858263766333745","6.8368988037109375","6.8368988037109375","35904","C","Citigroup Inc. (C) Historical Data"
"1977-09-16 00:00:00-04:00","6.836900432221042","6.858265399932861","6.836900432221042","6.858265399932861","47470","C","Citigroup Inc. (C) Historical Data"
"1977-09-19 00:00:00-04:00","6.858263766333745","6.858263766333745","6.81553305552492","6.8368988037109375","17590","C","Citigroup Inc. (C) Historical Data"
"1977-09-20 00:00:00-04:00","6.8368988037109375","6.858263766333745","6.794168092902113","6.8368988037109375","34940","C","Citigroup Inc. (C) Historical Data"
"1977-09-21 00:00:00-04:00","6.836902064501801","6.879632795690612","6.772805574936791","6.794171333312988","105060","C","Citigroup Inc. (C) Historical Data"
"1977-09-22 00:00:00-04:00","6.794166728368785","6.794166728368785","6.708705323915115","6.730071067810059","58554","C","Citigroup Inc. (C) Historical Data"
"1977-09-23 00:00:00-04:00","6.73007356125906","6.73007356125906","6.687342843200768","6.708707809448242","9639","C","Citigroup Inc. (C) Historical Data"
"1977-09-26 00:00:00-04:00","6.708705591243916","6.708705591243916","6.623244183384776","6.6446099281311035","28434","C","Citigroup Inc. (C) Historical Data"
"1977-09-27 00:00:00-04:00","6.644613857662498","6.687344586862421","6.580517763862613","6.623248100280762","27711","C","Citigroup Inc. (C) Historical Data"
